GLOBALTIME, DELTATIME, ID, STATE, POS_x, POS_y, VEL_x, VEL_y, FR_x, FR_y, MASS, ROTATION(DEGREES), FRICTIONCOEF.., RESTITUTIONCOEF.., AIR DRAG COEF..,  use air resistance
2.964067, 0.021202, 0, 1, 23.424438, 11.124677, 5.881006, -16.223646, -8.466290, -26.044186, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
2.989507, 0.025440, 0, 1, 23.572954, 10.708620, 5.837851, -16.354418, -8.481644, -25.702095, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
3.006941, 0.017434, 0, 1, 23.674215, 10.421960, 5.808220, -16.442612, -8.497946, -25.293478, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
3.027828, 0.020887, 0, 1, 23.794788, 10.076341, 5.772681, -16.547112, -8.507586, -25.015699, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
3.046690, 0.018862, 0, 1, 23.903067, 9.762473, 5.740549, -16.640230, -8.517740, -24.684303, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
3.065914, 0.019225, 0, 1, 24.012798, 9.440762, 5.707768, -16.733997, -8.525519, -24.386927, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
3.089069, 0.023155, 0, 1, 24.144047, 9.050703, 5.668256, -16.845537, -8.532146, -24.085508, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
3.106066, 0.016997, 0, 1, 24.239897, 8.763009, 5.639230, -16.926186, -8.538484, -23.724409, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
3.125686, 0.019620, 0, 1, 24.349880, 8.429111, 5.605712, -17.018250, -8.541860, -23.461555, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
3.145252, 0.019566, 0, 1, 24.458908, 8.094359, 5.572275, -17.108879, -8.544574, -23.159727, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
3.166700, 0.021448, 0, 1, 24.577637, 7.725305, 5.535616, -17.206942, -8.545990, -22.860746, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
3.187161, 0.020461, 0, 1, 24.690186, 7.371347, 5.500644, -17.299160, -8.546123, -22.535181, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
3.210903, 0.023742, 0, 1, 24.819818, 6.958125, 5.460070, -17.404703, -8.544836, -22.227055, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
3.229775, 0.018872, 0, 1, 24.922253, 6.628105, 5.427830, -17.487257, -8.541731, -21.872089, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
3.253796, 0.024021, 0, 1, 25.051649, 6.205552, 5.386812, -17.590992, -8.537931, -21.592691, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
3.273118, 0.019322, 0, 1, 25.155096, 5.864073, 5.353842, -17.673069, -8.531606, -21.239475, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
3.294806, 0.021688, 0, 1, 25.270409, 5.478808, 5.316864, -17.763977, -8.525190, -20.958288, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
3.315914, 0.021108, 0, 1, 25.381878, 5.102007, 5.280910, -17.851133, -8.516720, -20.645102, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
3.341574, 0.025660, 0, 1, 25.516266, 4.641268, 5.237251, -17.955534, -8.507163, -20.343111, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
3.358737, 0.017163, 0, 1, 25.605652, 4.331920, 5.208095, -18.024115, -8.493933, -19.979168, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
3.381067, 0.022330, 0, 1, 25.721102, 3.927473, 5.170205, -18.112268, -8.483978, -19.738747, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
3.398058, 0.016991, 0, 1, 25.808460, 3.618606, 5.141423, -18.178289, -8.469911, -19.428190, 5.000000, 0.000000, 0.500000, 0.500000, 0.150000, 1, 
